,rice_type,path,r_mean,g_mean,b_mean,r_variance,g_variance,b_variance,r_skewness,g_skewness,b_skewness,r_kurtosis,g_kurtosis,b_kurtosis,r_entropy,g_entropy,b_entropy,major_axis_length (px),minor_axis_lenth (px),contour_area (px),contour_perimeter (px),roundness,aspect_ratio
68,arborio,../data/Arborio\Arborio (3898).jpg,218.20892757918133,218.30709390627894,219.6428968327468,18.771220323378124,19.036055366316916,18.6576750306609,-1.165966044923282,-1.1126740655328886,-1.0586592900083518,2.3690161461616266,2.214220218669244,2.1964772833135267,8.5901164638748,8.590014829455495,8.590226897718573,113.74581146240234,59.23339080810547,5265.5,294.4091612100601,0.7633906585133847,1.9202988366966394
69,arborio,../data/Arborio\Arborio (369).jpg,213.94541671766,214.25198874066822,220.94150042834414,14.407913199803835,14.814653151620217,13.950270293923737,-1.379830179309992,-1.35248524773912,-1.6003136547406425,3.9938275139184265,3.663494713631817,5.4058081567466365,9.005994634185843,9.005866513396006,9.006272911183675,148.41534423828125,69.73126220703125,8012.0,376.4751765727997,0.7103593698919148,2.1283903308337937
70,arborio,../data/Arborio\Arborio (8519).jpg,195.70630052969054,197.63158628380262,208.09464733760802,16.734209334604927,17.266945228937214,17.320865181048845,-0.7208259624378814,-0.7407670485925936,-0.9265182381248659,0.7647943646504234,0.8423698743276673,1.345732775178111,8.874469083318932,8.87429858625887,8.874645809870753,133.66574096679688,68.5869140625,7023.0,354.67618703842163,0.7015658981570172,1.948851946378483
71,arborio,../data/Arborio\Arborio (12577).jpg,209.3206901912016,208.13477382247785,211.98258977149075,16.700190551276208,16.71010578756395,17.15229399742584,-1.1687973842254875,-1.1322824226683756,-1.079459402331596,1.3451666387400776,1.2621877511215116,1.0164764367092118,8.765898091170556,8.765859081828271,8.765811401522331,131.2159881591797,63.89398956298828,6284.0,335.76449966430664,0.7004489485922294,2.0536515102069766
72,arborio,../data/Arborio\Arborio (14001).jpg,219.2972933643772,219.82857974388824,224.75611175785798,22.62030091178336,22.81235289197076,21.580779878221705,-0.542221983915699,-0.5480190867003364,-0.686619004747933,0.1168797142085527,0.12516798566280718,0.47547906112329574,8.829758156746543,8.829689692370579,8.830471246628761,139.1566619873047,62.87336730957031,6726.5,349.0609630346298,0.6937395359397462,2.2132847013289023
73,arborio,../data/Arborio\Arborio (47).jpg,187.55947918721643,188.03294535411322,187.36930361017951,14.292712590462951,14.34608247930877,15.750212434152878,-0.40480739398086263,-0.4343292179318672,-0.04324386122461874,1.9067633050076638,1.91242750662258,0.9930873198004622,8.527951007825731,8.527941540377455,8.527344787954288,122.08927917480469,52.61000442504883,4936.5,309.8061298131943,0.6463220795668724,2.320647574716325
74,arborio,../data/Arborio\Arborio (14885).jpg,232.04967602591793,230.4438444924406,232.5833076211046,18.40335668180652,18.371435783248998,17.288566742859626,-1.8520358461485718,-1.8083030599628669,-2.071282772357693,5.063593400011021,4.8380333802006685,6.325420936751197,8.773452615207649,8.77342125499705,8.77385054792595,125.5115737915039,66.2541275024414,6338.5,334.29141104221344,0.7127642715906058,1.8943962968477537
75,arborio,../data/Arborio\Arborio (6131).jpg,211.59363957597174,213.92099949520446,220.25706713780917,18.037207255224402,18.578413784577464,17.810172398048234,-1.1381657803298593,-1.1801770377515952,-1.3561584706931276,1.6697216763432947,1.7522297514305865,2.518548280757033,8.973876747936085,8.973725062766064,8.974239661104882,136.96109008789062,72.78071594238281,7763.5,362.4924215078354,0.7424540123953344,1.8818321352639138
76,arborio,../data/Arborio\Arborio (9617).jpg,221.96104799443543,222.58590308370043,227.6102480871783,17.819093853329193,18.123437770363253,17.622198300312792,-1.4552230881532466,-1.4408070786469467,-1.5502290978546436,3.5517767446562254,3.448265163191374,3.932471862727969,9.059160916988116,9.059063296805405,9.059394202551326,144.8539581298828,75.801025390625,8458.5,388.0904005765915,0.7057281103807429,1.9109762352607729
77,arborio,../data/Arborio\Arborio (4309).jpg,227.54243443174175,227.6827168796234,234.76112979152657,18.577909887819573,18.986084879108894,17.45919477461083,-1.2771089996495169,-1.2335949474417092,-1.5330488393981456,2.248031696904655,2.0613195384566314,3.6062676022995444,8.910481883696006,8.910333599903815,8.911063152400454,137.2744903564453,69.26647186279297,7286.0,354.81832242012024,0.7272553997427849,1.9818317096959486
78,arborio,../data/Arborio\Arborio (6642).jpg,215.18823934765132,216.70483519007695,228.69886298380612,18.613873265277547,19.185246320168844,19.42516556062286,-1.0853540059121498,-1.0854556064080836,-1.233012101531228,1.7857685098775615,1.6957852769589516,2.3502538199454515,9.067998156597945,9.067809854818874,9.068121903699886,141.30487060546875,77.81066131591797,8539.0,377.0782079696655,0.7546646524233094,1.8160091202895556
79,arborio,../data/Arborio\Arborio (3108).jpg,229.47538315475384,229.42479316424794,230.94357791943577,17.382926673136154,17.483344324982255,15.810506889670338,-1.5830529305439802,-1.5941244939097174,-1.8557362422206143,3.8156164613226995,3.8300235872081583,5.481366243971006,8.902573516497734,8.902535460461351,8.90311854773052,135.74850463867188,70.40911865234375,7221.0,359.1614682674408,0.7034410888727901,1.9279960783055923
80,arborio,../data/Arborio\Arborio (6936).jpg,223.7058263000272,222.66689354750883,233.41437517016064,20.99264122951009,21.193619036973786,20.18702426148968,-1.0024749960615884,-0.9964449560882803,-1.1556905774967763,0.5982408764831098,0.5077694979270708,1.1896276495588358,8.897343033067695,8.897210356619494,8.898023822483253,121.8869400024414,76.6949691772461,7196.5,336.3502861261368,0.7993695315095365,1.5892429622176951
81,arborio,../data/Arborio\Arborio (6547).jpg,214.19473293768547,214.48615232443126,221.38427299703264,17.98085174587134,18.472061890621546,17.502190078384658,-0.9632194775410875,-0.9322347815446879,-1.1389542173235776,1.631651273161058,1.4727238843136092,2.3664164948653683,8.99449588603953,8.994304976023994,8.994897323394351,145.2807159423828,70.88633728027344,7927.0,384.6173119544983,0.6733813214992324,2.04948825847731
82,arborio,../data/Arborio\Arborio (8769).jpg,198.0857089966679,197.71269900037024,208.50944094779712,13.30007257571415,13.35015523702032,13.951897276223999,-1.318267933680655,-1.3664000426807568,-1.6071006319179393,4.991539348852209,5.029680361598708,5.618975527329387,8.592188647910556,8.592158983837837,8.592189167142713,152.7877197265625,45.69305419921875,5259.0,344.4751765727997,0.5569255879235824,3.343784354191295
83,arborio,../data/Arborio\Arborio (14499).jpg,216.34942644648936,215.3878734400605,221.1314761124417,21.542588756790984,21.570380860969017,20.872170166159627,-0.766714945170079,-0.7618197103868335,-0.831314160853876,0.1709443521284535,0.14353529269511833,0.4512765272855157,8.973673224220658,8.97361415517914,8.974189279975654,141.21572875976562,71.40853881835938,7771.5,372.7766922712326,0.7027764736794934,1.977574826436003
84,arborio,../data/Arborio\Arborio (6071).jpg,210.21489830923792,211.47929429061506,222.82982112227396,17.9391306594894,18.359495358313207,18.179416724537976,-0.6997241211109969,-0.7121394729043303,-0.9006352408544672,0.9425003882111906,0.8595103758036156,1.5563050442589783,9.003511043053406,9.003377625474032,9.003815503376527,146.596923828125,71.571044921875,7993.5,385.9482651948929,0.6743551165920182,2.0482713922668894
85,arborio,../data/Arborio\Arborio (13211).jpg,210.67469370511196,210.57597521475847,220.5854105055626,19.098353820582815,19.25966470892551,19.361706974743413,-0.96684995309427,-0.9571831613773868,-1.1080701794152554,1.7123349346935237,1.6975613803488327,2.044839471090355,8.863730933894617,8.863654256004962,8.863984632264824,127.1384506225586,71.34587097167969,6951.0,350.19090580940247,0.7122745472430531,1.78200152147593
86,arborio,../data/Arborio\Arborio (10923).jpg,223.95373574266307,222.93822888632576,228.97885428681278,17.620076560585947,17.6223020676048,17.500853280392523,-1.2269156853014576,-1.213456661109837,-1.322465269599051,2.60567899613698,2.5323516646034143,3.059521446668059,8.9590475716302,8.959018110842203,8.959223805000391,138.5886993408203,71.5810317993164,7648.0,362.67618703842163,0.7306672821997402,1.936109271648468
87,arborio,../data/Arborio\Arborio (10406).jpg,199.7578222778473,199.87221526908635,201.04142678347935,20.757818235861993,20.78496660748868,20.377269357994336,-0.4556936509508316,-0.4671658276174577,-0.49276887263641184,-0.7735238836759728,-0.7530886487957975,-0.6831379934841744,8.980438265118657,8.980427656705192,8.980701689813017,140.2349395751953,72.38679504394531,7821.5,376.0071402788162,0.6951967439525203,1.9373000212270768
88,arborio,../data/Arborio\Arborio (6800).jpg,214.84812595792113,214.22307370767732,219.17583948725095,18.294629983823175,18.307047103816945,18.543502779707243,-1.0038000540461245,-1.0117079309868067,-0.9862854148574178,1.606156513746821,1.60611529863067,1.4777110087221623,8.87488443721514,8.8748559845598,8.874935896330404,131.95982360839844,68.66983032226562,7022.0,353.5634891986847,0.7058881102529039,1.9216564681915569
89,arborio,../data/Arborio\Arborio (10214).jpg,212.74704430297518,212.76237495127972,218.5365726906587,15.65778989892753,15.625815503815772,14.863559799914052,-1.2341058150395157,-1.3103224244057203,-1.4927805991788934,2.2804832407078632,2.455157573906279,3.475199094135362,8.945780726552872,8.945787226216124,8.946181330660515,136.04591369628906,72.54265594482422,7538.0,358.2497808933258,0.7380641829366503,1.8753919597287048
90,arborio,../data/Arborio\Arborio (6528).jpg,218.7247920997921,220.16450103950103,227.26078482328484,19.637643730570268,20.19657052342306,18.928762883750444,-1.0817067336952273,-1.0663117797347492,-1.2921309167075425,1.4506982486900992,1.3907654326715337,2.325966350397119,8.94426682393889,8.944080799762524,8.944837690395643,140.7819366455078,70.15535736083984,7533.5,367.3208485841751,0.7016418722051091,2.0067168344878414
91,arborio,../data/Arborio\Arborio (2260).jpg,217.21621621621622,216.49939491730535,225.0748957913137,19.65109981880915,19.926813535969586,18.54791594743299,-0.5933434633586733,-0.5542250314196981,-0.7763961121036423,0.49066445819459403,0.38757720847096255,1.3163443789654639,8.910035163911946,8.909891978801417,8.91073555909457,143.01109313964844,65.38578033447266,7279.0,358.73506212234497,0.7107779255546426,2.1871895144187827
92,arborio,../data/Arborio\Arborio (3514).jpg,206.86087381010495,206.69794971930682,208.86209421527948,20.147283262064878,20.166974855910382,20.49473580784653,-0.8037687405025928,-0.8034071121104854,-0.8365762000356441,0.19191225473177775,0.23289549084278116,0.10123574246060096,9.006263790741741,9.006245822309888,9.006184494843431,139.17124938964844,74.53917694091797,8025.0,373.2792184352875,0.7237478403857827,1.8670886250858367
93,arborio,../data/Arborio\Arborio (14385).jpg,214.23356506891085,214.6799609708501,221.3106476399561,16.726958324092436,16.990842566030214,16.52064356726702,-1.2229474121358757,-1.194346640870149,-1.344059876112607,2.832699872134109,2.6945624334959026,3.33544235715143,9.008600917237406,9.0085147184818,9.008868604021304,144.37429809570312,72.03912353515625,8032.5,371.1787132024765,0.7326464921673796,2.0041095867198626
94,arborio,../data/Arborio\Arborio (4850).jpg,234.32361324270994,234.04264415698313,234.8147336110502,17.957040104099658,18.160525096838146,16.46261674901804,-1.891334923655017,-1.8655254008705124,-2.098462656521842,5.3176799984533005,5.165035293673768,6.645156024317439,9.115336763318588,9.115258239734443,9.115842542164053,154.84939575195312,75.05823516845703,8944.0,396.2497808933258,0.7158195978221301,2.0630567106249798
95,arborio,../data/Arborio\Arborio (6064).jpg,210.7381076163244,212.8212893163504,222.91018975825318,18.17609347347334,18.705046281076765,18.328540262690026,-0.920687862667713,-0.9547236974561272,-1.126752483565738,1.1203084089569688,1.155441606531721,1.9876783790688592,8.944356208013957,8.944201644338719,8.944689048695604,151.8589630126953,65.09928131103516,7524.5,371.37972366809845,0.6855689393802614,2.3327287176510394
96,arborio,../data/Arborio\Arborio (5125).jpg,210.50606343283582,209.5810012437811,220.93143656716418,15.607910407467497,15.790307796253318,15.534607126861323,-0.5079371488867085,-0.5086177377195794,-0.7804857101620841,1.6289302692985075,1.4717572003500585,2.3930632448545115,8.766244666998382,8.766152985785922,8.766511021784556,132.54063415527344,62.3619384765625,6288.5,340.0904005765915,0.6832319733658787,2.1253450003817025
97,arborio,../data/Arborio\Arborio (7912).jpg,201.5577606635071,201.22793246445497,212.79798578199052,13.858979717790751,13.89464672150787,14.71237321884217,-1.4870497456713612,-1.5026201341491716,-1.646972479536679,6.1864632511526345,6.183887295611719,6.3944464319157515,8.815129713307737,8.815107504815849,8.815092396589042,138.40475463867188,62.54534912109375,6598.5,356.7766922712326,0.6514215708986819,2.2128704465412303
98,arborio,../data/Arborio\Arborio (12335).jpg,218.25138675793698,216.6691844683111,219.8596718989732,17.515178046960102,17.372467050868384,17.487558473268415,-0.8472084907154482,-0.8287598627292224,-0.872776713253562,1.365276905413706,1.3137007286904336,1.375874287246884,9.041329104256937,9.041337016253532,9.04138647003961,147.5645751953125,72.89115905761719,8306.5,379.4629839658737,0.7249183584901961,2.024450936205711
99,arborio,../data/Arborio\Arborio (7430).jpg,206.01498599439776,206.1813725490196,216.4890756302521,15.27253189992892,15.46926753939868,15.820351886546076,-0.4789732094546866,-0.48632063665624603,-0.7202046175612573,2.359222202603269,2.239486390770508,2.706965127842823,8.870672863455198,8.870604029784923,8.870735827827277,138.54600524902344,65.18955993652344,6983.0,352.59292674064636,0.7058374779991754,2.125279038298906
100,basmati,../data/Basmati\basmati (848).jpg,212.87941445562672,212.18975297346753,218.41500457456542,13.612483062185078,13.757895551325872,13.777838646866156,-0.9602529598858499,-0.9502527594565168,-1.0102667896811701,4.633607937305051,4.4019632247431,4.582907714310119,8.604021072784473,8.603961915057086,8.604076213488762,238.57553100585938,48.10247039794922,8549.0,495.4802289009094,0.43759517222296807,4.959735519447057
101,basmati,../data/Basmati\basmati (6006).jpg,208.50976589555341,208.97257237844576,215.43607147804406,20.27435835600293,20.69199962833124,19.822414853993532,-0.8475339075520953,-0.8262978771441103,-0.9521004049735784,0.32653924274341417,0.2554330063183996,0.6650953047540944,8.879586221338839,8.879405884922882,8.880090041513418,216.6350860595703,49.87847900390625,7931.5,475.62950456142426,0.4405828806602252,4.343257661136869
102,basmati,../data/Basmati\basmati (976).jpg,231.94068692206076,232.07437252311757,230.97529722589167,22.515614195570578,22.83755939687741,20.945633532741144,-1.6258970378050928,-1.5994531478166547,-1.7446704298136257,2.9491509098201463,2.82823095317644,3.5818821150513496,8.926934061160363,8.926795865396368,8.927573931298815,213.51864624023438,45.17325973510742,7203.0,438.45079135894775,0.47084890227796156,4.726660141249305
103,basmati,../data/Basmati\basmati (13807).jpg,212.5246125232486,218.51208927464353,230.0887786732796,17.10503617219647,17.969078486630742,17.31287581417613,-1.332737554910914,-1.3288631238268744,-1.6512109955710814,3.0547284118919342,2.9846024293468774,4.395532790808982,8.99190895379213,8.99175727454206,8.992317155873799,237.8044891357422,51.63503646850586,8999.5,495.52185904979706,0.4605773859789317,4.605486998751091
104,basmati,../data/Basmati\basmati (9741).jpg,206.83236561153774,206.78722607229818,216.0241618280577,15.813775333555665,16.037565310543425,15.65072764983503,-1.4223353775171892,-1.3864853085924427,-1.6444108748267807,3.6270878075854327,3.4410239242763456,4.681437184513272,8.579742718018815,8.579655586312214,8.580044280739285,186.79701232910156,47.77960205078125,6758.5,408.7422024011612,0.5083481188461478,3.909555632769177
105,basmati,../data/Basmati\basmati (6827).jpg,217.60686238975475,218.31388184124683,221.35870484475052,20.15780161504967,20.412441757745317,20.01135493672452,-1.2054579576719875,-1.2058375835788508,-1.2150200957301416,1.9784721260573095,1.9581569618897996,1.9503651676599514,9.016748840733756,9.016662341779632,9.016966949240711,216.3969268798828,47.41454315185547,7578.5,473.9726504087448,0.4239225845196992,4.563935714551213
106,basmati,../data/Basmati\basmati (5185).jpg,209.0209324452902,209.22114992524126,216.79978252004892,17.41561171253643,17.779490314376087,17.3073096972808,-1.0662781691027914,-1.056017743933791,-1.1803675821793975,1.9068759771536734,1.8086567851308382,2.332862045559309,8.899810798521731,8.899664502298611,8.900100009906737,232.89002990722656,48.881038665771484,8406.5,500.457931637764,0.42178383184023904,4.764424739409348
107,basmati,../data/Basmati\basmati (12903).jpg,211.42509441879983,210.0569310393062,217.7480766540775,19.650881053981145,19.770995261917257,19.602789243328456,-0.6242159519607282,-0.6102310176418027,-0.7198471916818012,0.05709193344215535,0.00749391852431236,0.28495787361112024,8.870303875427268,8.870191783099548,8.870568014938785,233.472900390625,47.3955192565918,8002.5,484.80107748508453,0.427866607900084,4.926054277971719
108,basmati,../data/Basmati\basmati (4171).jpg,219.43826824757969,219.68628304144457,227.075165887088,17.46120035895207,17.925715953900244,16.76109150578176,-1.357269893809826,-1.3138160434578268,-1.6057501173252164,2.866978827117131,2.630728582825636,4.093458711378112,9.12289428840359,9.122724699188783,9.123344708288718,219.99928283691406,47.32555389404297,7851.5,471.85490024089813,0.44314470037063225,4.648636196196874
109,basmati,../data/Basmati\basmati (13509).jpg,211.3363132712163,211.25371442961472,220.12994208008058,18.024409100349764,18.225738118427657,18.626661328577107,-0.8177207390993981,-0.8061222262527994,-0.8994738391842345,1.0019900958597545,0.9627612828103387,1.1934854996625321,8.976178624191755,8.976091527052805,8.976229000806727,220.68756103515625,50.219688415527344,8373.0,476.92596793174744,0.46258230480930224,4.394443056060902
110,basmati,../data/Basmati\basmati (6643).jpg,212.3842266102492,212.77433004231312,217.0719322990127,17.611392820329456,17.895503774096408,17.51397694519822,-0.8910896206410069,-0.8771143106886611,-0.9161571083702268,1.427640375122908,1.3777467456478547,1.5359186488796475,9.045219276493892,9.045117217480348,9.045408671977281,234.91212463378906,54.209136962890625,9582.5,501.4629839658737,0.4788626126707113,4.333441515488438
111,basmati,../data/Basmati\basmati (882).jpg,228.86467712889117,228.27090301003344,233.4720864419861,23.063060343145263,23.194925399631362,22.268225139489132,-1.308857261448239,-1.3015040241748654,-1.4268479640695801,1.9036044529772762,1.8857552978206482,2.290927944985216,8.953187476797792,8.95309649782691,8.95374050972747,179.98367309570312,49.049705505371094,6806.5,403.8305150270462,0.5244878683025949,3.6694139392130367
112,basmati,../data/Basmati\basmati (5069).jpg,218.69601020644862,217.81094873579215,222.94444444444446,19.07917387162257,19.220688086859543,18.458392656723124,-1.190238222031152,-1.1684307780631373,-1.293113668576348,1.6036945267624962,1.497237828646639,2.1708922513579734,9.058109002932339,9.05801821283242,9.058498680778293,173.71969604492188,54.66375732421875,7075.0,402.3919162750244,0.5490827665308644,3.1779684483553687
113,basmati,../data/Basmati\basmati (4741).jpg,232.3141250878426,232.94082923401265,237.53970484891076,20.647478695983157,20.985831629864197,19.49644955668348,-1.7905398181360719,-1.7686151906450622,-2.0176451382982874,3.653308005874722,3.53577486435473,4.828405909390783,8.865758658689938,8.865642411982744,8.866369779344332,197.95262145996094,46.31612777709961,6964.0,435.1858534812927,0.46208203875839776,4.273945836159386
114,basmati,../data/Basmati\basmati (5528).jpg,226.9798598949212,227.1868901676257,231.60745559169376,20.517847815974996,20.88114263190854,20.357219574294483,-1.689641483228802,-1.645373671277424,-1.7210157340537207,4.025979737980949,3.807514380879024,4.079485944968527,8.982104159583441,8.981959208222701,8.98234535503239,226.48744201660156,43.07189178466797,7268.0,476.70057225227356,0.4019142792388407,5.258358354652602
115,basmati,../data/Basmati\basmati (814).jpg,219.51448538754764,218.33265565438373,226.0651842439644,16.94329028288463,16.994923881263208,16.21657950424479,-1.143001283857619,-1.1206052681544605,-1.4070540698942373,2.154018764816925,2.056770839747693,3.421663270794639,8.967729177029959,8.967677715036071,8.968137212996961,208.00973510742188,44.84827423095703,7132.5,449.9482651948929,0.44271728753243267,4.6380766857655535
116,basmati,../data/Basmati\basmati (13280).jpg,221.1118387262455,221.37121212121212,229.06959424756036,18.435228740706133,18.880038814643008,17.508134490277058,-1.087914369362225,-1.0558359461761773,-1.2700433849889474,1.0994161569032417,0.963986935180511,1.9048242859135036,8.956739487543706,8.956573060907235,8.957307741889707,215.8350830078125,46.961036682128906,7703.0,465.1858534812927,0.4473184007726442,4.596045961863292
117,basmati,../data/Basmati\basmati (14551).jpg,228.20568523226254,227.74959556274555,230.61301132424313,19.10848396090713,19.369682584959865,17.405985516016084,-1.0820655352638193,-1.0315984607063429,-1.4970723341853085,2.1231898306403796,1.9487395825775602,3.6229067812557796,9.062140594534418,9.0620290971965,9.062799956302431,235.01657104492188,52.05595397949219,9311.5,507.77163994312286,0.45382940278974143,4.5146914632955975
118,basmati,../data/Basmati\basmati (10274).jpg,203.96294970467156,203.92930016108824,212.51100769643816,15.445800105075202,15.66970820985382,15.751073781880828,-1.13398421334325,-1.1123441598714099,-1.2797140617835872,2.92885275335335,2.8134940536340936,3.35393990163734,8.625229545180119,8.625142036534157,8.625345608733262,175.1263885498047,38.742591857910156,5093.0,382.96045780181885,0.43639088712502827,4.5202548449026585
119,basmati,../data/Basmati\basmati (8826).jpg,203.53451756156642,203.96554972412866,208.91347059615126,15.806581998899972,16.15588255552647,15.986414831495106,-0.4307488459679813,-0.4142084870790062,-0.4863956211609288,0.871045466940048,0.7757345856240185,0.9177398006742554,8.910353577563097,8.910230727610422,8.910439271489611,218.57615661621094,47.93203353881836,7699.5,466.0904005765915,0.4453813941895003,4.560126923035599
120,basmati,../data/Basmati\basmati (11211).jpg,216.09582952019872,214.8999869263956,222.19427376127598,16.77420017299592,16.805279768144388,16.65950586349861,-0.781406209887238,-0.7725861531287096,-0.8413890350887376,0.7137872580815392,0.66101631001998,0.9587033018294231,8.93924384853043,8.939198078576721,8.939448451469914,223.3418731689453,47.2855339050293,7750.0,469.5634891986847,0.4416954488190771,4.723260048570386
121,basmati,../data/Basmati\basmati (5013).jpg,203.42051979449985,203.25022665457843,206.30507706255668,13.29550843589006,13.314709565195319,12.783990534878924,-1.0582283812646878,-1.0725001374227732,-1.1644433976589936,3.0879996664542237,3.115693372707422,3.982779315363923,8.79535278278319,8.795341856246411,8.795572621323213,205.4995574951172,47.080543518066406,7139.0,437.76449966430664,0.46812966892552965,4.3648510008441175
122,basmati,../data/Basmati\basmati (6736).jpg,211.61096873398256,213.61212198872374,224.36763198359816,15.729348136761082,16.173617863968207,16.281147806972236,-1.395998903346506,-1.4001079262450256,-1.6278207206309265,3.4969926569011394,3.4735642720777227,4.478263685153462,8.959513941081365,8.959402911457616,8.959634571455927,201.35821533203125,50.1362419128418,7624.0,434.6518018245697,0.5071188840100551,4.016220754680373
123,basmati,../data/Basmati\basmati (12679).jpg,220.40850348927373,220.36146291031275,225.11915223571984,18.331345329617612,18.457199574568033,17.988716400869016,-1.0897790001261396,-1.0738665838107722,-1.1298725213768588,1.7938678480913897,1.7454626966516056,2.027739277102027,8.950312818322415,8.9502625741668,8.950589698389845,189.95045471191406,43.10776138305664,6108.0,411.36247873306274,0.45358589392711124,4.406409625960615
124,basmati,../data/Basmati\basmati (12978).jpg,209.23523136418189,209.09734631284172,215.47139618615816,19.594730443994134,19.942705801774636,19.70850058383423,-0.8664502367349426,-0.8386147188981459,-0.9489551674986463,0.9126216540411227,0.7848273537518788,0.9883458893226265,8.917992361749052,8.917825431672874,8.918194045316314,192.8148651123047,39.79795837402344,5761.0,400.15641593933105,0.45211422344478086,4.844843127384069
125,basmati,../data/Basmati\basmati (4343).jpg,226.3765161935726,225.43553832687257,232.30711516818806,17.526708375244894,17.55815043859546,16.698551927086285,-1.2898860913552488,-1.2869570668282042,-1.5540387345002986,3.593905532768487,3.53175325874621,4.770237892196706,8.983701152646322,8.983663307686232,8.984121330542731,198.48858642578125,48.279788970947266,7218.0,430.9848430156708,0.48831801623400595,4.111214871821898
126,basmati,../data/Basmati\basmati (12791).jpg,200.13276474769012,200.95152807391614,207.24790334044064,15.808249978299575,16.02865854227803,15.638153407367557,-0.8249754937245288,-0.8525975384131492,-0.9772191446800556,1.5253884779019558,1.5582456956042083,2.038036181066299,8.85544904725211,8.855382328158043,8.855720784421692,195.91331481933594,46.90983963012695,6988.5,436.8599525690079,0.4601605304080869,4.176379974096402
127,basmati,../data/Basmati\basmati (1264).jpg,202.8825813820674,203.27926898914905,203.06670474014848,20.536791387886492,20.407836780758654,19.5227998155452,-0.8093302020953744,-0.8469641076281613,-0.8923899212205221,0.04737078805206796,0.12558285828356297,0.33184724457691184,9.072086664515652,9.072167779249726,9.07259953139692,186.37071228027344,43.195552825927734,6074.5,403.6883796453476,0.46841188293930586,4.31458101789604
128,basmati,../data/Basmati\basmati (4018).jpg,197.37545022331076,197.45166402535656,206.15415646160497,12.41660119025633,12.479914891089358,12.712635552005333,-0.6529342662603216,-0.6537262080358818,-0.9220234817434859,3.4144283171809424,3.432135261659448,3.8027610419024955,8.843186074291262,8.843166763210391,8.843254591183467,223.99110412597656,48.0931282043457,8113.0,482.04877042770386,0.438742172235732,4.65744509640229
129,basmati,../data/Basmati\basmati (6463).jpg,204.35406169349883,204.38318790709107,211.99938552292,18.784666243316416,19.398372508070352,18.42052542006285,-0.8599972943186384,-0.806680291540793,-1.0919350828867276,0.785258113227377,0.6116642499853082,1.4894672633063886,8.999814870011853,8.999529806082531,9.000257809509337,227.9332733154297,48.46619415283203,8397.5,493.22748363018036,0.43377582036945733,4.702933194974436
130,basmati,../data/Basmati\basmati (7976).jpg,213.5076728365765,214.5045087802563,214.7373833254232,19.11130736717979,19.31538755603511,18.10308061902079,-0.9897023241345038,-1.0088479640946286,-1.0313534429983606,1.2429099279672284,1.2773174865680499,1.5188564190535505,8.747481957884508,8.747428475051363,8.747954263174336,208.50379943847656,44.768272399902344,6786.0,418.85281229019165,0.4860722724134633,4.657401062430352
131,basmati,../data/Basmati\basmati (3097).jpg,225.27050904501473,224.98499509185248,227.22801851072782,18.558150102062502,18.785888120953008,17.580387364959897,-1.715780166660373,-1.6923403194070787,-1.8174592347127119,3.8854149676438974,3.732553659234088,4.651037752065692,8.868621366604387,8.868523376068895,8.869045799846567,208.11781311035156,47.30068588256836,7214.5,450.8599525690079,0.4459978650115926,4.399889964112526
132,basmati,../data/Basmati\basmati (4988).jpg,216.37726753773944,214.97919573766333,221.02359507801597,19.533548153600087,19.564124288100288,18.80999700228631,-0.8857673802595191,-0.8764778358874479,-0.9618792062814265,0.3127926958925551,0.26206842436596434,0.5715366018660766,8.968259498044675,8.96819156716662,8.968725903047368,232.588623046875,53.94623947143555,9303.5,501.168608546257,0.4654665804967272,4.311489092210595
133,basmati,../data/Basmati\basmati (733).jpg,207.7138070640793,208.1736702498953,213.9466703895016,17.15564906836539,17.387825965061808,17.30579651858902,-1.2503661610506251,-1.2117719861353091,-1.2898823571423437,2.717189152037697,2.557196379488809,2.7957389837482887,8.873129979774024,8.873051824826062,8.873274728023768,189.51165771484375,47.22631072998047,6751.0,425.3868639469147,0.4688239857091122,4.012840613326523
134,basmati,../data/Basmati\basmati (2428).jpg,203.74648117839607,204.05400981996726,208.4075286415712,15.45635954789956,15.409827669275236,15.615590327214349,-0.08396895921002503,-0.1287936185860443,-0.1541532903251969,1.9033333137716513,1.994320069977232,2.006464352445562,8.714784341266522,8.714807034865899,8.714850235258481,203.70855712890625,46.28514862060547,6996.0,433.8477599620819,0.4670731969146559,4.401164589503299
135,basmati,../data/Basmati\basmati (14937).jpg,201.52448700410397,202.31313269493845,206.75225718194255,16.558676940678506,16.746098923347446,16.70409308065997,-0.7648346241620808,-0.7659299070228939,-0.8049529387139852,1.1332362735666126,1.1025027535251462,1.2541917547226729,8.893534393009508,8.8934823300365,8.893646986444535,199.65689086914062,49.94093322753906,7461.5,445.1442233324051,0.47318887290393685,3.997860631868275
136,basmati,../data/Basmati\basmati (2727).jpg,225.9479292806975,226.09614918866555,232.43133930733833,21.172148058430494,21.662968453040605,20.528666096285388,-1.3199792877645784,-1.2922931515418963,-1.4347107604673113,2.3135084955116128,2.19077431435941,2.6743233627689875,9.014325021541085,9.01411375565916,9.014837907912836,220.55003356933594,50.00542068481445,8115.5,479.48736917972565,0.4435788222268625,4.410522510338807
